 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,%Area,FeretX,FeretY,FeretAngle,MinFeret
781,untitled3_green_thresh.tif:Green,1.085E-4,16.505,19.130,0.029,16.500,19.125,0.010,0.010,0.012,0.012,0.000,0.015,0,1584,1836,135.000,0.010
782,untitled3_green_thresh.tif:Green,1.085E-4,18.984,19.151,0.029,18.979,19.146,0.010,0.010,0.012,0.012,0.000,0.015,0,1822,1838,135.000,0.010
783,untitled3_green_thresh.tif:Green,1.085E-4,23.203,19.151,0.029,23.198,19.146,0.010,0.010,0.012,0.012,0.000,0.015,0,2227,1838,135.000,0.010
784,untitled3_green_thresh.tif:Green,1.085E-4,11.349,19.203,0.029,11.344,19.198,0.010,0.010,0.012,0.012,0.000,0.015,0,1089,1843,135.000,0.010
785,untitled3_green_thresh.tif:Green,1.085E-4,13.328,19.224,0.029,13.323,19.219,0.010,0.010,0.012,0.012,0.000,0.015,0,1279,1845,135.000,0.010
786,untitled3_green_thresh.tif:Green,1.085E-4,23.214,19.234,0.029,23.208,19.229,0.010,0.010,0.012,0.012,0.000,0.015,0,2228,1846,135.000,0.010
787,untitled3_green_thresh.tif:Green,1.085E-4,41.672,19.234,0.029,41.667,19.229,0.010,0.010,0.012,0.012,0.000,0.015,0,4000,1846,135.000,0.010
788,untitled3_green_thresh.tif:Green,1.085E-4,24.880,19.276,0.029,24.875,19.271,0.010,0.010,0.012,0.012,0.000,0.015,0,2388,1850,135.000,0.010
789,untitled3_green_thresh.tif:Green,1.085E-4,11.526,19.318,0.029,11.521,19.312,0.010,0.010,0.012,0.012,0.000,0.015,0,1106,1854,135.000,0.010
790,untitled3_green_thresh.tif:Green,1.085E-4,10.359,19.328,0.029,10.354,19.323,0.010,0.010,0.012,0.012,0.000,0.015,0,994,1855,135.000,0.010
791,untitled3_green_thresh.tif:Green,1.085E-4,19.776,19.339,0.029,19.771,19.333,0.010,0.010,0.012,0.012,0.000,0.015,0,1898,1856,135.000,0.010
792,untitled3_green_thresh.tif:Green,1.085E-4,21.641,19.359,0.029,21.635,19.354,0.010,0.010,0.012,0.012,0.000,0.015,0,2077,1858,135.000,0.010
793,untitled3_green_thresh.tif:Green,1.085E-4,24.443,19.380,0.029,24.438,19.375,0.010,0.010,0.012,0.012,0.000,0.015,0,2346,1860,135.000,0.010
794,untitled3_green_thresh.tif:Green,1.085E-4,10.411,19.432,0.029,10.406,19.427,0.010,0.010,0.012,0.012,0.000,0.015,0,999,1865,135.000,0.010
795,untitled3_green_thresh.tif:Green,1.085E-4,0.068,19.453,0.029,0.062,19.448,0.010,0.010,0.012,0.012,0.000,0.015,0,6,1867,135.000,0.010
796,untitled3_green_thresh.tif:Green,1.085E-4,19.953,19.453,0.029,19.948,19.448,0.010,0.010,0.012,0.012,0.000,0.015,0,1915,1867,135.000,0.010
797,untitled3_green_thresh.tif:Green,1.085E-4,19.849,19.474,0.029,19.844,19.469,0.010,0.010,0.012,0.012,0.000,0.015,0,1905,1869,135.000,0.010
798,untitled3_green_thresh.tif:Green,1.085E-4,23.578,19.578,0.029,23.573,19.573,0.010,0.010,0.012,0.012,0.000,0.015,0,2263,1879,135.000,0.010
799,untitled3_green_thresh.tif:Green,1.085E-4,23.172,19.599,0.029,23.167,19.594,0.010,0.010,0.012,0.012,0.000,0.015,0,2224,1881,135.000,0.010
800,untitled3_green_thresh.tif:Green,1.085E-4,20.359,19.630,0.029,20.354,19.625,0.010,0.010,0.012,0.012,0.000,0.015,0,1954,1884,135.000,0.010
801,untitled3_green_thresh.tif:Green,1.085E-4,20.068,19.651,0.029,20.062,19.646,0.010,0.010,0.012,0.012,0.000,0.015,0,1926,1886,135.000,0.010
802,untitled3_green_thresh.tif:Green,1.085E-4,24.016,19.651,0.029,24.010,19.646,0.010,0.010,0.012,0.012,0.000,0.015,0,2305,1886,135.000,0.010
803,untitled3_green_thresh.tif:Green,1.085E-4,23.161,19.661,0.029,23.156,19.656,0.010,0.010,0.012,0.012,0.000,0.015,0,2223,1887,135.000,0.010
804,untitled3_green_thresh.tif:Green,1.085E-4,25.568,19.672,0.029,25.562,19.667,0.010,0.010,0.012,0.012,0.000,0.015,0,2454,1888,135.000,0.010
805,untitled3_green_thresh.tif:Green,1.085E-4,11.682,19.766,0.029,11.677,19.760,0.010,0.010,0.012,0.012,0.000,0.015,0,1121,1897,135.000,0.010
806,untitled3_green_thresh.tif:Green,1.085E-4,30.286,19.776,0.029,30.281,19.771,0.010,0.010,0.012,0.012,0.000,0.015,0,2907,1898,135.000,0.010
807,untitled3_green_thresh.tif:Green,1.085E-4,11.214,19.797,0.029,11.208,19.792,0.010,0.010,0.012,0.012,0.000,0.015,0,1076,1900,135.000,0.010
808,untitled3_green_thresh.tif:Green,1.085E-4,25.536,19.870,0.029,25.531,19.865,0.010,0.010,0.012,0.012,0.000,0.015,0,2451,1907,135.000,0.010
809,untitled3_green_thresh.tif:Green,1.085E-4,35.266,19.870,0.029,35.260,19.865,0.010,0.010,0.012,0.012,0.000,0.015,0,3385,1907,135.000,0.010
810,untitled3_green_thresh.tif:Green,1.085E-4,22.349,19.911,0.029,22.344,19.906,0.010,0.010,0.012,0.012,0.000,0.015,0,2145,1911,135.000,0.010
811,untitled3_green_thresh.tif:Green,1.085E-4,22.630,19.922,0.029,22.625,19.917,0.010,0.010,0.012,0.012,0.000,0.015,0,2172,1912,135.000,0.010
812,untitled3_green_thresh.tif:Green,1.085E-4,13.245,19.943,0.029,13.240,19.938,0.010,0.010,0.012,0.012,0.000,0.015,0,1271,1914,135.000,0.010
813,untitled3_green_thresh.tif:Green,1.085E-4,35.307,19.964,0.029,35.302,19.958,0.010,0.010,0.012,0.012,0.000,0.015,0,3389,1916,135.000,0.010
814,untitled3_green_thresh.tif:Green,1.085E-4,23.328,19.974,0.029,23.323,19.969,0.010,0.010,0.012,0.012,0.000,0.015,0,2239,1917,135.000,0.010
815,untitled3_green_thresh.tif:Green,1.085E-4,30.474,19.974,0.029,30.469,19.969,0.010,0.010,0.012,0.012,0.000,0.015,0,2925,1917,135.000,0.010
816,untitled3_green_thresh.tif:Green,1.085E-4,24.609,19.995,0.029,24.604,19.990,0.010,0.010,0.012,0.012,0.000,0.015,0,2362,1919,135.000,0.010
817,untitled3_green_thresh.tif:Green,1.085E-4,23.911,20.036,0.029,23.906,20.031,0.010,0.010,0.012,0.012,0.000,0.015,0,2295,1923,135.000,0.010
818,untitled3_green_thresh.tif:Green,1.085E-4,35.453,20.036,0.029,35.448,20.031,0.010,0.010,0.012,0.012,0.000,0.015,0,3403,1923,135.000,0.010
819,untitled3_green_thresh.tif:Green,1.085E-4,23.672,20.047,0.029,23.667,20.042,0.010,0.010,0.012,0.012,0.000,0.015,0,2272,1924,135.000,0.010
820,untitled3_green_thresh.tif:Green,1.085E-4,30.557,20.047,0.029,30.552,20.042,0.010,0.010,0.012,0.012,0.000,0.015,0,2933,1924,135.000,0.010
821,untitled3_green_thresh.tif:Green,1.085E-4,34.672,20.089,0.029,34.667,20.083,0.010,0.010,0.012,0.012,0.000,0.015,0,3328,1928,135.000,0.010
822,untitled3_green_thresh.tif:Green,1.085E-4,11.411,20.109,0.029,11.406,20.104,0.010,0.010,0.012,0.012,0.000,0.015,0,1095,1930,135.000,0.010
823,untitled3_green_thresh.tif:Green,1.085E-4,30.599,20.172,0.029,30.594,20.167,0.010,0.010,0.012,0.012,0.000,0.015,0,2937,1936,135.000,0.010
824,untitled3_green_thresh.tif:Green,1.085E-4,38.120,20.182,0.029,38.115,20.177,0.010,0.010,0.012,0.012,0.000,0.015,0,3659,1937,135.000,0.010
825,untitled3_green_thresh.tif:Green,1.085E-4,38.089,20.193,0.029,38.083,20.188,0.010,0.010,0.012,0.012,0.000,0.015,0,3656,1938,135.000,0.010
826,untitled3_green_thresh.tif:Green,1.085E-4,11.411,20.214,0.029,11.406,20.208,0.010,0.010,0.012,0.012,0.000,0.015,0,1095,1940,135.000,0.010
827,untitled3_green_thresh.tif:Green,1.085E-4,13.224,20.255,0.029,13.219,20.250,0.010,0.010,0.012,0.012,0.000,0.015,0,1269,1944,135.000,0.010
828,untitled3_green_thresh.tif:Green,1.085E-4,23.109,20.255,0.029,23.104,20.250,0.010,0.010,0.012,0.012,0.000,0.015,0,2218,1944,135.000,0.010
829,untitled3_green_thresh.tif:Green,1.085E-4,34.464,20.266,0.029,34.458,20.260,0.010,0.010,0.012,0.012,0.000,0.015,0,3308,1945,135.000,0.010
830,untitled3_green_thresh.tif:Green,1.085E-4,35.339,20.266,0.029,35.333,20.260,0.010,0.010,0.012,0.012,0.000,0.015,0,3392,1945,135.000,0.010
831,untitled3_green_thresh.tif:Green,1.085E-4,7.943,20.286,0.029,7.938,20.281,0.010,0.010,0.012,0.012,0.000,0.015,0,762,1947,135.000,0.010
832,untitled3_green_thresh.tif:Green,1.085E-4,23.151,20.286,0.029,23.146,20.281,0.010,0.010,0.012,0.012,0.000,0.015,0,2222,1947,135.000,0.010
833,untitled3_green_thresh.tif:Green,1.085E-4,7.880,20.339,0.029,7.875,20.333,0.010,0.010,0.012,0.012,0.000,0.015,0,756,1952,135.000,0.010
834,untitled3_green_thresh.tif:Green,1.085E-4,32.130,20.339,0.029,32.125,20.333,0.010,0.010,0.012,0.012,0.000,0.015,0,3084,1952,135.000,0.010
835,untitled3_green_thresh.tif:Green,1.085E-4,12.068,20.370,0.029,12.062,20.365,0.010,0.010,0.012,0.012,0.000,0.015,0,1158,1955,135.000,0.010
836,untitled3_green_thresh.tif:Green,1.085E-4,25.370,20.391,0.029,25.365,20.385,0.010,0.010,0.012,0.012,0.000,0.015,0,2435,1957,135.000,0.010
837,untitled3_green_thresh.tif:Green,1.085E-4,15.203,20.401,0.029,15.198,20.396,0.010,0.010,0.012,0.012,0.000,0.015,0,1459,1958,135.000,0.010
838,untitled3_green_thresh.tif:Green,1.085E-4,21.172,20.401,0.029,21.167,20.396,0.010,0.010,0.012,0.012,0.000,0.015,0,2032,1958,135.000,0.010
839,untitled3_green_thresh.tif:Green,1.085E-4,13.943,20.432,0.029,13.938,20.427,0.010,0.010,0.012,0.012,0.000,0.015,0,1338,1961,135.000,0.010
840,untitled3_green_thresh.tif:Green,1.085E-4,18.484,20.432,0.029,18.479,20.427,0.010,0.010,0.012,0.012,0.000,0.015,0,1774,1961,135.000,0.010
841,untitled3_green_thresh.tif:Green,1.085E-4,22.307,20.443,0.029,22.302,20.438,0.010,0.010,0.012,0.012,0.000,0.015,0,2141,1962,135.000,0.010
842,untitled3_green_thresh.tif:Green,1.085E-4,10.859,20.484,0.029,10.854,20.479,0.010,0.010,0.012,0.012,0.000,0.015,0,1042,1966,135.000,0.010
843,untitled3_green_thresh.tif:Green,1.085E-4,16.370,20.505,0.029,16.365,20.500,0.010,0.010,0.012,0.012,0.000,0.015,0,1571,1968,135.000,0.010
844,untitled3_green_thresh.tif:Green,1.085E-4,21.391,20.609,0.029,21.385,20.604,0.010,0.010,0.012,0.012,0.000,0.015,0,2053,1978,135.000,0.010
845,untitled3_green_thresh.tif:Green,1.085E-4,17.151,20.620,0.029,17.146,20.615,0.010,0.010,0.012,0.012,0.000,0.015,0,1646,1979,135.000,0.010
846,untitled3_green_thresh.tif:Green,1.085E-4,14.714,20.703,0.029,14.708,20.698,0.010,0.010,0.012,0.012,0.000,0.015,0,1412,1987,135.000,0.010
847,untitled3_green_thresh.tif:Green,1.085E-4,14.776,20.724,0.029,14.771,20.719,0.010,0.010,0.012,0.012,0.000,0.015,0,1418,1989,135.000,0.010
848,untitled3_green_thresh.tif:Green,1.085E-4,17.068,20.734,0.029,17.062,20.729,0.010,0.010,0.012,0.012,0.000,0.015,0,1638,1990,135.000,0.010
849,untitled3_green_thresh.tif:Green,1.085E-4,18.734,20.755,0.029,18.729,20.750,0.010,0.010,0.012,0.012,0.000,0.015,0,1798,1992,135.000,0.010
850,untitled3_green_thresh.tif:Green,1.085E-4,16.026,20.776,0.029,16.021,20.771,0.010,0.010,0.012,0.012,0.000,0.015,0,1538,1994,135.000,0.010
851,untitled3_green_thresh.tif:Green,1.085E-4,25.422,20.776,0.029,25.417,20.771,0.010,0.010,0.012,0.012,0.000,0.015,0,2440,1994,135.000,0.010
852,untitled3_green_thresh.tif:Green,1.085E-4,12.974,20.839,0.029,12.969,20.833,0.010,0.010,0.012,0.012,0.000,0.015,0,1245,2000,135.000,0.010
853,untitled3_green_thresh.tif:Green,1.085E-4,23.745,20.859,0.029,23.740,20.854,0.010,0.010,0.012,0.012,0.000,0.015,0,2279,2002,135.000,0.010
854,untitled3_green_thresh.tif:Green,1.085E-4,35.620,20.901,0.029,35.615,20.896,0.010,0.010,0.012,0.012,0.000,0.015,0,3419,2006,135.000,0.010
855,untitled3_green_thresh.tif:Green,1.085E-4,23.880,20.911,0.029,23.875,20.906,0.010,0.010,0.012,0.012,0.000,0.015,0,2292,2007,135.000,0.010
856,untitled3_green_thresh.tif:Green,1.085E-4,21.276,20.922,0.029,21.271,20.917,0.010,0.010,0.012,0.012,0.000,0.015,0,2042,2008,135.000,0.010
857,untitled3_green_thresh.tif:Green,1.085E-4,25.349,20.953,0.029,25.344,20.948,0.010,0.010,0.012,0.012,0.000,0.015,0,2433,2011,135.000,0.010
858,untitled3_green_thresh.tif:Green,1.085E-4,21.859,20.964,0.029,21.854,20.958,0.010,0.010,0.012,0.012,0.000,0.015,0,2098,2012,135.000,0.010
859,untitled3_green_thresh.tif:Green,1.085E-4,16.078,20.974,0.029,16.073,20.969,0.010,0.010,0.012,0.012,0.000,0.015,0,1543,2013,135.000,0.010
860,untitled3_green_thresh.tif:Green,1.085E-4,30.224,20.984,0.029,30.219,20.979,0.010,0.010,0.012,0.012,0.000,0.015,0,2901,2014,135.000,0.010
861,untitled3_green_thresh.tif:Green,1.085E-4,16.099,21.036,0.029,16.094,21.031,0.010,0.010,0.012,0.012,0.000,0.015,0,1545,2019,135.000,0.010
862,untitled3_green_thresh.tif:Green,1.085E-4,34.307,21.047,0.029,34.302,21.042,0.010,0.010,0.012,0.012,0.000,0.015,0,3293,2020,135.000,0.010
863,untitled3_green_thresh.tif:Green,1.085E-4,25.047,21.078,0.029,25.042,21.073,0.010,0.010,0.012,0.012,0.000,0.015,0,2404,2023,135.000,0.010
864,untitled3_green_thresh.tif:Green,1.085E-4,21.964,21.099,0.029,21.958,21.094,0.010,0.010,0.012,0.012,0.000,0.015,0,2108,2025,135.000,0.010
865,untitled3_green_thresh.tif:Green,1.085E-4,6.026,21.109,0.029,6.021,21.104,0.010,0.010,0.012,0.012,0.000,0.015,0,578,2026,135.000,0.010
866,untitled3_green_thresh.tif:Green,1.085E-4,18.568,21.130,0.029,18.562,21.125,0.010,0.010,0.012,0.012,0.000,0.015,0,1782,2028,135.000,0.010
867,untitled3_green_thresh.tif:Green,1.085E-4,20.411,21.141,0.029,20.406,21.135,0.010,0.010,0.012,0.012,0.000,0.015,0,1959,2029,135.000,0.010
868,untitled3_green_thresh.tif:Green,1.085E-4,25.005,21.141,0.029,25.000,21.135,0.010,0.010,0.012,0.012,0.000,0.015,0,2400,2029,135.000,0.010
869,untitled3_green_thresh.tif:Green,1.085E-4,5.828,21.161,0.029,5.823,21.156,0.010,0.010,0.012,0.012,0.000,0.015,0,559,2031,135.000,0.010
870,untitled3_green_thresh.tif:Green,1.085E-4,5.620,21.172,0.029,5.615,21.167,0.010,0.010,0.012,0.012,0.000,0.015,0,539,2032,135.000,0.010
871,untitled3_green_thresh.tif:Green,1.085E-4,30.599,21.203,0.029,30.594,21.198,0.010,0.010,0.012,0.012,0.000,0.015,0,2937,2035,135.000,0.010
872,untitled3_green_thresh.tif:Green,1.085E-4,37.182,21.214,0.029,37.177,21.208,0.010,0.010,0.012,0.012,0.000,0.015,0,3569,2036,135.000,0.010
873,untitled3_green_thresh.tif:Green,1.085E-4,36.453,21.224,0.029,36.448,21.219,0.010,0.010,0.012,0.012,0.000,0.015,0,3499,2037,135.000,0.010
874,untitled3_green_thresh.tif:Green,1.085E-4,37.589,21.245,0.029,37.583,21.240,0.010,0.010,0.012,0.012,0.000,0.015,0,3608,2039,135.000,0.010
875,untitled3_green_thresh.tif:Green,1.085E-4,7.870,21.286,0.029,7.865,21.281,0.010,0.010,0.012,0.012,0.000,0.015,0,755,2043,135.000,0.010
876,untitled3_green_thresh.tif:Green,1.085E-4,20.589,21.286,0.029,20.583,21.281,0.010,0.010,0.012,0.012,0.000,0.015,0,1976,2043,135.000,0.010
877,untitled3_green_thresh.tif:Green,1.085E-4,24.391,21.307,0.029,24.385,21.302,0.010,0.010,0.012,0.012,0.000,0.015,0,2341,2045,135.000,0.010
878,untitled3_green_thresh.tif:Green,1.085E-4,25.380,21.349,0.029,25.375,21.344,0.010,0.010,0.012,0.012,0.000,0.015,0,2436,2049,135.000,0.010
879,untitled3_green_thresh.tif:Green,1.085E-4,26.807,21.349,0.029,26.802,21.344,0.010,0.010,0.012,0.012,0.000,0.015,0,2573,2049,135.000,0.010
880,untitled3_green_thresh.tif:Green,1.085E-4,21.068,21.359,0.029,21.062,21.354,0.010,0.010,0.012,0.012,0.000,0.015,0,2022,2050,135.000,0.010
881,untitled3_green_thresh.tif:Green,1.085E-4,20.630,21.370,0.029,20.625,21.365,0.010,0.010,0.012,0.012,0.000,0.015,0,1980,2051,135.000,0.010
882,untitled3_green_thresh.tif:Green,1.085E-4,23.068,21.370,0.029,23.062,21.365,0.010,0.010,0.012,0.012,0.000,0.015,0,2214,2051,135.000,0.010
883,untitled3_green_thresh.tif:Green,1.085E-4,30.776,21.380,0.029,30.771,21.375,0.010,0.010,0.012,0.012,0.000,0.015,0,2954,2052,135.000,0.010
884,untitled3_green_thresh.tif:Green,1.085E-4,35.964,21.380,0.029,35.958,21.375,0.010,0.010,0.012,0.012,0.000,0.015,0,3452,2052,135.000,0.010
885,untitled3_green_thresh.tif:Green,1.085E-4,20.276,21.401,0.029,20.271,21.396,0.010,0.010,0.012,0.012,0.000,0.015,0,1946,2054,135.000,0.010
886,untitled3_green_thresh.tif:Green,1.085E-4,20.849,21.401,0.029,20.844,21.396,0.010,0.010,0.012,0.012,0.000,0.015,0,2001,2054,135.000,0.010
887,untitled3_green_thresh.tif:Green,1.085E-4,12.266,21.422,0.029,12.260,21.417,0.010,0.010,0.012,0.012,0.000,0.015,0,1177,2056,135.000,0.010
888,untitled3_green_thresh.tif:Green,1.085E-4,24.755,21.422,0.029,24.750,21.417,0.010,0.010,0.012,0.012,0.000,0.015,0,2376,2056,135.000,0.010
889,untitled3_green_thresh.tif:Green,1.085E-4,37.411,21.422,0.029,37.406,21.417,0.010,0.010,0.012,0.012,0.000,0.015,0,3591,2056,135.000,0.010
890,untitled3_green_thresh.tif:Green,1.085E-4,10.047,21.443,0.029,10.042,21.438,0.010,0.010,0.012,0.012,0.000,0.015,0,964,2058,135.000,0.010
891,untitled3_green_thresh.tif:Green,1.085E-4,27.203,21.443,0.029,27.198,21.438,0.010,0.010,0.012,0.012,0.000,0.015,0,2611,2058,135.000,0.010
892,untitled3_green_thresh.tif:Green,1.085E-4,26.661,21.453,0.029,26.656,21.448,0.010,0.010,0.012,0.012,0.000,0.015,0,2559,2059,135.000,0.010
893,untitled3_green_thresh.tif:Green,1.085E-4,20.714,21.484,0.029,20.708,21.479,0.010,0.010,0.012,0.012,0.000,0.015,0,1988,2062,135.000,0.010
894,untitled3_green_thresh.tif:Green,1.085E-4,21.089,21.505,0.029,21.083,21.500,0.010,0.010,0.012,0.012,0.000,0.015,0,2024,2064,135.000,0.010
895,untitled3_green_thresh.tif:Green,1.085E-4,23.526,21.526,0.029,23.521,21.521,0.010,0.010,0.012,0.012,0.000,0.015,0,2258,2066,135.000,0.010
896,untitled3_green_thresh.tif:Green,1.085E-4,18.536,21.589,0.029,18.531,21.583,0.010,0.010,0.012,0.012,0.000,0.015,0,1779,2072,135.000,0.010
897,untitled3_green_thresh.tif:Green,1.085E-4,23.422,21.589,0.029,23.417,21.583,0.010,0.010,0.012,0.012,0.000,0.015,0,2248,2072,135.000,0.010
898,untitled3_green_thresh.tif:Green,1.085E-4,28.974,21.693,0.029,28.969,21.688,0.010,0.010,0.012,0.012,0.000,0.015,0,2781,2082,135.000,0.010
899,untitled3_green_thresh.tif:Green,1.085E-4,20.818,21.797,0.029,20.812,21.792,0.010,0.010,0.012,0.012,0.000,0.015,0,1998,2092,135.000,0.010
900,untitled3_green_thresh.tif:Green,1.085E-4,28.922,21.849,0.029,28.917,21.844,0.010,0.010,0.012,0.012,0.000,0.015,0,2776,2097,135.000,0.010
901,untitled3_green_thresh.tif:Green,1.085E-4,21.734,21.870,0.029,21.729,21.865,0.010,0.010,0.012,0.012,0.000,0.015,0,2086,2099,135.000,0.010
902,untitled3_green_thresh.tif:Green,1.085E-4,21.839,21.880,0.029,21.833,21.875,0.010,0.010,0.012,0.012,0.000,0.015,0,2096,2100,135.000,0.010
903,untitled3_green_thresh.tif:Green,1.085E-4,21.516,21.891,0.029,21.510,21.885,0.010,0.010,0.012,0.012,0.000,0.015,0,2065,2101,135.000,0.010
904,untitled3_green_thresh.tif:Green,1.085E-4,26.318,21.891,0.029,26.312,21.885,0.010,0.010,0.012,0.012,0.000,0.015,0,2526,2101,135.000,0.010
905,untitled3_green_thresh.tif:Green,1.085E-4,23.766,21.943,0.029,23.760,21.938,0.010,0.010,0.012,0.012,0.000,0.015,0,2281,2106,135.000,0.010
906,untitled3_green_thresh.tif:Green,1.085E-4,11.578,22.047,0.029,11.573,22.042,0.010,0.010,0.012,0.012,0.000,0.015,0,1111,2116,135.000,0.010
907,untitled3_green_thresh.tif:Green,1.085E-4,18.391,22.089,0.029,18.385,22.083,0.010,0.010,0.012,0.012,0.000,0.015,0,1765,2120,135.000,0.010
908,untitled3_green_thresh.tif:Green,1.085E-4,35.786,22.089,0.029,35.781,22.083,0.010,0.010,0.012,0.012,0.000,0.015,0,3435,2120,135.000,0.010
909,untitled3_green_thresh.tif:Green,1.085E-4,33.526,22.109,0.029,33.521,22.104,0.010,0.010,0.012,0.012,0.000,0.015,0,3218,2122,135.000,0.010
910,untitled3_green_thresh.tif:Green,1.085E-4,34.276,22.161,0.029,34.271,22.156,0.010,0.010,0.012,0.012,0.000,0.015,0,3290,2127,135.000,0.010
911,untitled3_green_thresh.tif:Green,1.085E-4,18.161,22.182,0.029,18.156,22.177,0.010,0.010,0.012,0.012,0.000,0.015,0,1743,2129,135.000,0.010
912,untitled3_green_thresh.tif:Green,1.085E-4,24.245,22.182,0.029,24.240,22.177,0.010,0.010,0.012,0.012,0.000,0.015,0,2327,2129,135.000,0.010
913,untitled3_green_thresh.tif:Green,1.085E-4,32.703,22.182,0.029,32.698,22.177,0.010,0.010,0.012,0.012,0.000,0.015,0,3139,2129,135.000,0.010
914,untitled3_green_thresh.tif:Green,1.085E-4,19.151,22.214,0.029,19.146,22.208,0.010,0.010,0.012,0.012,0.000,0.015,0,1838,2132,135.000,0.010
915,untitled3_green_thresh.tif:Green,1.085E-4,19.776,22.245,0.029,19.771,22.240,0.010,0.010,0.012,0.012,0.000,0.015,0,1898,2135,135.000,0.010
916,untitled3_green_thresh.tif:Green,1.085E-4,22.432,22.266,0.029,22.427,22.260,0.010,0.010,0.012,0.012,0.000,0.015,0,2153,2137,135.000,0.010
917,untitled3_green_thresh.tif:Green,1.085E-4,28.464,22.276,0.029,28.458,22.271,0.010,0.010,0.012,0.012,0.000,0.015,0,2732,2138,135.000,0.010
918,untitled3_green_thresh.tif:Green,1.085E-4,35.151,22.286,0.029,35.146,22.281,0.010,0.010,0.012,0.012,0.000,0.015,0,3374,2139,135.000,0.010
919,untitled3_green_thresh.tif:Green,1.085E-4,35.172,22.297,0.029,35.167,22.292,0.010,0.010,0.012,0.012,0.000,0.015,0,3376,2140,135.000,0.010
920,untitled3_green_thresh.tif:Green,1.085E-4,24.682,22.307,0.029,24.677,22.302,0.010,0.010,0.012,0.012,0.000,0.015,0,2369,2141,135.000,0.010
921,untitled3_green_thresh.tif:Green,1.085E-4,35.349,22.339,0.029,35.344,22.333,0.010,0.010,0.012,0.012,0.000,0.015,0,3393,2144,135.000,0.010
922,untitled3_green_thresh.tif:Green,1.085E-4,31.922,22.349,0.029,31.917,22.344,0.010,0.010,0.012,0.012,0.000,0.015,0,3064,2145,135.000,0.010
923,untitled3_green_thresh.tif:Green,1.085E-4,24.557,22.359,0.029,24.552,22.354,0.010,0.010,0.012,0.012,0.000,0.015,0,2357,2146,135.000,0.010
924,untitled3_green_thresh.tif:Green,1.085E-4,16.984,22.370,0.029,16.979,22.365,0.010,0.010,0.012,0.012,0.000,0.015,0,1630,2147,135.000,0.010
925,untitled3_green_thresh.tif:Green,1.085E-4,19.276,22.411,0.029,19.271,22.406,0.010,0.010,0.012,0.012,0.000,0.015,0,1850,2151,135.000,0.010
926,untitled3_green_thresh.tif:Green,1.085E-4,34.068,22.484,0.029,34.062,22.479,0.010,0.010,0.012,0.012,0.000,0.015,0,3270,2158,135.000,0.010
927,untitled3_green_thresh.tif:Green,1.085E-4,34.089,22.516,0.029,34.083,22.510,0.010,0.010,0.012,0.012,0.000,0.015,0,3272,2161,135.000,0.010
928,untitled3_green_thresh.tif:Green,1.085E-4,24.089,22.526,0.029,24.083,22.521,0.010,0.010,0.012,0.012,0.000,0.015,0,2312,2162,135.000,0.010
929,untitled3_green_thresh.tif:Green,1.085E-4,36.880,22.547,0.029,36.875,22.542,0.010,0.010,0.012,0.012,0.000,0.015,0,3540,2164,135.000,0.010
930,untitled3_green_thresh.tif:Green,1.085E-4,22.547,22.557,0.029,22.542,22.552,0.010,0.010,0.012,0.012,0.000,0.015,0,2164,2165,135.000,0.010
931,untitled3_green_thresh.tif:Green,1.085E-4,23.224,22.557,0.029,23.219,22.552,0.010,0.010,0.012,0.012,0.000,0.015,0,2229,2165,135.000,0.010
932,untitled3_green_thresh.tif:Green,1.085E-4,17.568,22.599,0.029,17.562,22.594,0.010,0.010,0.012,0.012,0.000,0.015,0,1686,2169,135.000,0.010
933,untitled3_green_thresh.tif:Green,1.085E-4,13.578,22.630,0.029,13.573,22.625,0.010,0.010,0.012,0.012,0.000,0.015,0,1303,2172,135.000,0.010
934,untitled3_green_thresh.tif:Green,1.085E-4,20.120,22.651,0.029,20.115,22.646,0.010,0.010,0.012,0.012,0.000,0.015,0,1931,2174,135.000,0.010
935,untitled3_green_thresh.tif:Green,1.085E-4,20.151,22.682,0.029,20.146,22.677,0.010,0.010,0.012,0.012,0.000,0.015,0,1934,2177,135.000,0.010
936,untitled3_green_thresh.tif:Green,1.085E-4,31.734,22.682,0.029,31.729,22.677,0.010,0.010,0.012,0.012,0.000,0.015,0,3046,2177,135.000,0.010
937,untitled3_green_thresh.tif:Green,1.085E-4,11.432,22.703,0.029,11.427,22.698,0.010,0.010,0.012,0.012,0.000,0.015,0,1097,2179,135.000,0.010
938,untitled3_green_thresh.tif:Green,1.085E-4,11.411,22.755,0.029,11.406,22.750,0.010,0.010,0.012,0.012,0.000,0.015,0,1095,2184,135.000,0.010
939,untitled3_green_thresh.tif:Green,1.085E-4,31.620,22.828,0.029,31.615,22.823,0.010,0.010,0.012,0.012,0.000,0.015,0,3035,2191,135.000,0.010
940,untitled3_green_thresh.tif:Green,1.085E-4,20.714,22.849,0.029,20.708,22.844,0.010,0.010,0.012,0.012,0.000,0.015,0,1988,2193,135.000,0.010
941,untitled3_green_thresh.tif:Green,1.085E-4,28.120,22.880,0.029,28.115,22.875,0.010,0.010,0.012,0.012,0.000,0.015,0,2699,2196,135.000,0.010
942,untitled3_green_thresh.tif:Green,1.085E-4,34.318,22.880,0.029,34.312,22.875,0.010,0.010,0.012,0.012,0.000,0.015,0,3294,2196,135.000,0.010
