 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,Median,%Area,FeretX,FeretY,FeretAngle,MinFeret
163,hfd28 ep1 tip.tif  (red) thresh.tif,5239,1970.362,1073.570,648.600,1916,1024,106,104,95.971,69.506,26.408,106.254,255,100,1970,1128,71.906,90.886
164,hfd28 ep1 tip.tif  (red) thresh.tif,8207,3612.030,1103.233,1027.820,3547,1025,131,147,116.783,89.478,44.313,161.152,255,100,3586,1160,55.620,108.034
165,hfd28 ep1 tip.tif  (red) thresh.tif,6456,1822.894,1082.740,675.671,1771,1034,115,97,102.696,80.042,22.559,119.436,255,100,1778,1115,25.278,96.663
166,hfd28 ep1 tip.tif  (red) thresh.tif,3448,2715.037,1082.642,403.220,2678,1044,73,90,78.186,56.150,74.574,91.782,255,100,2712,1134,78.690,71.466
167,hfd28 ep1 tip.tif  (red) thresh.tif,25073,3799.955,1197.319,2465.079,3672,1046,258,326,305.753,104.411,124.235,376.324,255,100,3692,1046,119.971,160.210
168,hfd28 ep1 tip.tif  (red) thresh.tif,5729,1604.377,1110.402,887.796,1538,1062,129,104,105.231,69.318,163.994,130.698,255,100,1538,1092,170.754,92.483
169,hfd28 ep1 tip.tif  (red) thresh.tif,5505,2110.370,1110.384,520.375,2058,1063,96,90,91.204,76.852,40.142,104.043,255,100,2063,1143,35.218,88.107
170,hfd28 ep1 tip.tif  (red) thresh.tif,3116,1728.962,1107.603,373.120,1683,1065,78,83,68.734,57.722,48.566,85.959,255,100,1683,1120,29.249,62.822
171,hfd28 ep1 tip.tif  (red) thresh.tif,6288,2900.944,1124.877,472.676,2864,1071,79,113,106.551,75.139,76.445,115.676,255,100,2866,1179,55.211,79.000
172,hfd28 ep1 tip.tif  (red) thresh.tif,6370,2464.198,1120.457,482.818,2418,1073,99,110,92.344,87.829,87.408,114.018,255,100,2434,1073,105.255,94.858
173,hfd28 ep1 tip.tif  (red) thresh.tif,4405,2213.554,1128.444,675.286,2165,1080,99,91,78.475,71.470,10.354,99.323,255,100,2165,1119,175.380,85.988
174,hfd28 ep1 tip.tif  (red) thresh.tif,5182,2785.618,1142.390,809.654,2734,1095,114,104,91.288,72.276,174.147,124.342,255,100,2739,1112,148.483,99.613
175,hfd28 ep1 tip.tif  (red) thresh.tif,3298,3510.037,1157.593,448.718,3468,1119,84,81,68.663,61.156,63.748,85.159,255,100,3468,1152,170.538,73.749
176,hfd28 ep1 tip.tif  (red) thresh.tif,5528,4052.119,1186.344,489.747,4012,1131,69,135,121.235,58.056,93.110,138.246,255,100,4032,1132,104.237,68.428
177,hfd28 ep1 tip.tif  (red) thresh.tif,5492,2288.470,1187.213,626.215,2242,1132,94,107,92.380,75.694,58.295,109.659,255,100,2273,1132,102.642,88.475
178,hfd28 ep1 tip.tif  (red) thresh.tif,5666,1682.746,1183.639,521.061,1634,1135,109,91,89.058,81.005,19.728,110.168,255,100,1634,1183,171.649,87.713
179,hfd28 ep1 tip.tif  (red) thresh.tif,18101,1871.709,1234.659,2086.244,1747,1138,240,202,231.670,99.482,144.864,272.663,255,100,1748,1163,147.126,190.571
180,hfd28 ep1 tip.tif  (red) thresh.tif,5695,3691.317,1190.333,423.161,3643,1143,96,96,95.995,75.537,135.601,104.389,255,100,3665,1143,113.127,87.393
181,hfd28 ep1 tip.tif  (red) thresh.tif,5562,3573.866,1215.369,628.843,3516,1165,113,100,99.560,71.131,34.972,125.718,255,100,3521,1251,31.667,85.934
182,hfd28 ep1 tip.tif  (red) thresh.tif,4422,2587.308,1233.403,473.161,2536,1171,95,97,81.033,69.481,9.931,104.547,255,100,2580,1171,111.903,87.965
183,hfd28 ep1 tip.tif  (red) thresh.tif,7234,3955.471,1240.915,731.796,3902,1181,111,130,98.334,93.666,119.501,130.863,255,100,3947,1311,83.418,99.970
184,hfd28 ep1 tip.tif  (red) thresh.tif,3458,2480.975,1234.284,455.647,2444,1190,78,87,74.086,59.429,96.394,87.573,255,100,2482,1190,96.557,75.572
185,hfd28 ep1 tip.tif  (red) thresh.tif,5667,2812.198,1244.760,516.291,2763,1198,103,92,101.858,70.838,25.430,112.606,255,100,2772,1284,33.408,80.386
186,hfd28 ep1 tip.tif  (red) thresh.tif,4647,2158.584,1253.382,568.617,2103,1207,97,96,87.169,67.877,27.387,106.024,255,100,2139,1303,64.885,84.587
187,hfd28 ep1 tip.tif  (red) thresh.tif,8779,3029.237,1260.884,492.676,2975,1207,116,111,112.250,99.579,144.342,123.065,255,100,2975,1227,155.518,104.001
188,hfd28 ep1 tip.tif  (red) thresh.tif,4600,2911.475,1262.494,730.458,2863,1211,101,105,79.477,73.693,57.890,109.252,255,100,2863,1281,23.749,92.416
189,hfd28 ep1 tip.tif  (red) thresh.tif,12252,2703.570,1300.992,959.151,2636,1214,132,176,168.211,92.739,115.241,191.416,255,100,2673,1214,116.030,116.385
190,hfd28 ep1 tip.tif  (red) thresh.tif,44604,1854.455,1405.120,4057.333,1686,1216,345,352,328.246,173.015,131.151,418.073,255,100,1692,1242,133.352,312.518
191,hfd28 ep1 tip.tif  (red) thresh.tif,8663,3355.820,1282.630,696.541,3296,1220,123,123,106.023,104.034,150.453,123.584,255,100,3356,1343,84.428,107.155
192,hfd28 ep1 tip.tif  (red) thresh.tif,3836,2030.301,1271.465,604.902,1989,1230,87,93,84.459,57.829,39.784,109.018,255,100,1989,1306,37.921,76.416
193,hfd28 ep1 tip.tif  (red) thresh.tif,5170,2252.826,1292.385,700.742,2200,1230,102,113,84.456,77.942,87.953,113.635,255,100,2234,1230,96.062,92.495
194,hfd28 ep1 tip.tif  (red) thresh.tif,15717,3238.101,1338.244,1640.680,3139,1235,203,181,145.793,137.260,163.725,203.887,255,100,3139,1365,174.653,180.237
195,hfd28 ep1 tip.tif  (red) thresh.tif,3489,2351.455,1274.719,467.404,2314,1236,78,77,72.020,61.682,50.410,84.386,255,100,2326,1309,49.325,68.351
196,hfd28 ep1 tip.tif  (red) thresh.tif,6059,3125.033,1303.525,618.115,3072,1253,104,106,101.241,76.200,37.925,115.122,255,100,3101,1359,57.414,88.827
197,hfd28 ep1 tip.tif  (red) thresh.tif,4494,2578.898,1320.566,491.262,2536,1278,99,86,85.816,66.677,20.571,100.130,255,100,2536,1331,8.616,77.416
198,hfd28 ep1 tip.tif  (red) thresh.tif,4942,2829.703,1330.759,527.931,2779,1293,106,87,89.500,70.305,11.442,106.042,255,100,2779,1331,1.621,84.994
199,hfd28 ep1 tip.tif  (red) thresh.tif,3209,3986.945,1330.931,368.978,3946,1296,72,73,68.390,59.743,39.160,81.394,255,100,3973,1369,63.750,65.022
200,hfd28 ep1 tip.tif  (red) thresh.tif,9054,3009.523,1356.713,890.080,2915,1297,171,119,153.845,74.932,158.910,174.634,255,100,2915,1329,165.407,96.893
201,hfd28 ep1 tip.tif  (red) thresh.tif,3247,3779.276,1360.840,767.227,3718,1313,114,83,79.958,51.705,170.499,119.252,255,100,3718,1340,162.933,77.115
202,hfd28 ep1 tip.tif  (red) thresh.tif,10966,2190.011,1416.195,947.737,2142,1318,96,196,185.973,75.077,90.179,196.736,255,100,2170,1514,85.043,96.000
203,hfd28 ep1 tip.tif  (red) thresh.tif,16981,3410.288,1405.676,1742.621,3281,1319,277,189,278.529,77.625,25.839,302.775,255,100,3281,1479,26.057,119.981
204,hfd28 ep1 tip.tif  (red) thresh.tif,11054,2290.238,1421.889,1122.365,2243,1323,105,197,187.805,74.942,75.674,198.761,255,100,2260,1514,73.936,99.946
205,hfd28 ep1 tip.tif  (red) thresh.tif,4054,2898.766,1384.875,309.120,2861,1339,89,85,72.944,70.762,3.276,91.005,255,100,2861,1379,167.949,74.746
206,hfd28 ep1 tip.tif  (red) thresh.tif,4403,2634.118,1383.031,392.049,2592,1340,90,88,80.735,69.438,75.882,95.016,255,100,2615,1423,59.657,78.793
207,hfd28 ep1 tip.tif  (red) thresh.tif,6865,2102.552,1420.451,653.428,2049,1367,116,98,105.345,82.973,20.931,123.130,255,100,2050,1447,20.937,94.227
208,hfd28 ep1 tip.tif  (red) thresh.tif,7899,2803.508,1424.701,662.215,2745,1370,115,117,110.746,90.814,141.281,128.281,255,100,2750,1389,149.036,103.000
209,hfd28 ep1 tip.tif  (red) thresh.tif,4480,4019.321,1409.287,366.291,3973,1371,97,78,94.185,60.563,169.053,99.464,255,100,3973,1428,12.779,74.488
210,hfd28 ep1 tip.tif  (red) thresh.tif,4826,3116.131,1422.823,507.588,3070,1372,90,96,85.889,71.542,118.059,97.576,255,100,3079,1461,65.799,86.739
211,hfd28 ep1 tip.tif  (red) thresh.tif,14305,2444.043,1468.851,976.524,2359,1375,171,174,201.169,90.539,128.552,228.127,255,100,2365,1378,131.446,124.271
212,hfd28 ep1 tip.tif  (red) thresh.tif,4064,3568.483,1429.781,480.032,3518,1388,88,85,91.778,56.380,38.760,104.995,255,100,3526,1460,40.365,69.579
213,hfd28 ep1 tip.tif  (red) thresh.tif,3518,3754.595,1437.042,480.818,3700,1397,94,78,84.541,52.983,144.210,101.390,255,100,3700,1427,157.989,66.060
214,hfd28 ep1 tip.tif  (red) thresh.tif,4984,2559.762,1447.233,541.144,2507,1398,102,98,84.684,74.935,34.444,102.176,255,100,2507,1442,176.634,85.929
215,hfd28 ep1 tip.tif  (red) thresh.tif,3349,2695.660,1439.863,369.948,2659,1399,79,79,70.460,60.518,64.494,81.492,255,100,2667,1463,29.396,66.468
216,hfd28 ep1 tip.tif  (red) thresh.tif,5531,3224.396,1447.445,495.203,3169,1405,108,89,94.684,74.377,8.186,108.296,255,100,3169,1455,4.236,78.257
217,hfd28 ep1 tip.tif  (red) thresh.tif,9643,2950.812,1492.596,937.092,2872,1412,150,154,149.543,82.102,132.816,160.897,255,100,2895,1429,124.875,115.748
218,hfd28 ep1 tip.tif  (red) thresh.tif,6529,3448.291,1472.666,858.968,3389,1420,115,113,113.839,73.024,37.621,133.417,255,100,3399,1520,40.135,91.279
219,hfd28 ep1 tip.tif  (red) thresh.tif,5332,3626.965,1491.292,585.831,3582,1421,99,111,87.157,77.893,76.602,119.854,255,100,3589,1528,63.221,89.767
220,hfd28 ep1 tip.tif  (red) thresh.tif,8904,1322.386,1496.823,638.701,1263,1436,117,125,120.381,94.176,61.631,136.125,255,100,1264,1543,40.830,106.545
221,hfd28 ep1 tip.tif  (red) thresh.tif,4109,2365.539,1500.231,619.002,2326,1452,78,106,90.363,57.897,67.590,106.042,255,100,2354,1452,91.621,72.317
222,hfd28 ep1 tip.tif  (red) thresh.tif,5116,3821.528,1509.956,568.659,3777,1460,91,98,85.160,76.490,82.641,103.755,255,100,3796,1558,63.682,86.828
223,hfd28 ep1 tip.tif  (red) thresh.tif,5496,3160.104,1514.904,475.647,3113,1463,99,92,93.302,75.001,5.215,102.956,255,100,3114,1493,150.945,88.505
224,hfd28 ep1 tip.tif  (red) thresh.tif,4509,2738.770,1517.999,641.630,2699,1473,88,93,80.096,71.677,69.217,95.567,255,100,2725,1473,103.309,87.858
225,hfd28 ep1 tip.tif  (red) thresh.tif,7015,3053.694,1554.544,881.411,2987,1473,120,139,126.950,70.357,60.904,153.717,255,100,2987,1589,41.572,92.914
226,hfd28 ep1 tip.tif  (red) thresh.tif,4066,2870.865,1533.759,519.446,2838,1482,72,104,84.540,61.237,90.238,106.733,255,100,2841,1586,77.005,69.033
227,hfd28 ep1 tip.tif  (red) thresh.tif,3017,3514.707,1532.234,791.997,3443,1486,128,86,99.813,38.485,25.961,139.542,255,100,3443,1567,27.300,66.587
228,hfd28 ep1 tip.tif  (red) thresh.tif,9385,2184.336,1548.894,1556.739,2065,1490,216,125,186.150,64.192,162.074,220.465,255,100,2066,1503,157.040,99.763
229,hfd28 ep1 tip.tif  (red) thresh.tif,7198,3730.599,1559.230,828.198,3673,1490,102,155,145.117,63.154,96.619,157.690,255,100,3703,1490,100.597,94.717
230,hfd28 ep1 tip.tif  (red) thresh.tif,4961,3263.127,1536.847,485.404,3218,1493,100,90,90.483,69.809,25.318,101.272,255,100,3218,1546,9.090,84.919
231,hfd28 ep1 tip.tif  (red) thresh.tif,4678,3364.361,1545.015,635.144,3320,1494,114,86,93.148,63.943,158.370,114.983,255,100,3320,1562,7.496,83.633
232,hfd28 ep1 tip.tif  (red) thresh.tif,5691,2574.295,1551.238,526.960,2526,1502,100,98,90.984,79.640,176.493,102.883,255,100,2529,1576,21.077,93.508
233,hfd28 ep1 tip.tif  (red) thresh.tif,4457,4010.017,1600.365,1045.980,3961,1522,91,164,120.877,46.947,98.579,166.904,255,100,3995,1522,100.704,80.303
234,hfd28 ep1 tip.tif  (red) thresh.tif,6446,2038.503,1600.024,814.825,1990,1538,99,121,101.818,80.607,96.695,125.160,255,100,2026,1659,75.187,98.488
235,hfd28 ep1 tip.tif  (red) thresh.tif,4979,3566.746,1595.578,769.713,3507,1539,114,98,94.830,66.851,24.453,117.068,255,100,3509,1614,34.912,83.746
236,hfd28 ep1 tip.tif  (red) thresh.tif,5241,3840.097,1604.792,536.375,3795,1554,89,102,85.441,78.101,75.548,107.205,255,100,3809,1656,72.072,87.712
237,hfd28 ep1 tip.tif  (red) thresh.tif,10829,2448.224,1609.356,759.370,2368,1555,154,108,137.772,100.078,7.052,155.541,255,100,2370,1619,12.249,105.534
238,hfd28 ep1 tip.tif  (red) thresh.tif,7534,2672.313,1610.085,605.630,2617,1557,115,102,105.626,90.816,20.676,119.503,255,100,2629,1650,44.661,101.731
239,hfd28 ep1 tip.tif  (red) thresh.tif,5865,3165.670,1600.462,551.446,3113,1559,116,79,108.690,68.705,175.562,117.098,255,100,3113,1583,172.147,78.095
240,hfd28 ep1 tip.tif  (red) thresh.tif,7649,2140.263,1632.259,542.860,2091,1565,101,125,116.162,83.840,123.462,140.431,255,100,2103,1565,117.112,96.408
241,hfd28 ep1 tip.tif  (red) thresh.tif,4876,1767.090,1608.105,633.446,1701,1576,184,72,131.527,47.202,20.654,193.536,255,100,1701,1638,18.060,65.111
242,hfd28 ep1 tip.tif  (red) thresh.tif,22869,3489.087,1698.899,2228.168,3378,1577,215,282,231.567,125.742,121.280,299.628,255,100,3433,1578,110.310,181.399
243,hfd28 ep1 tip.tif  (red) thresh.tif,3692,2900.372,1616.453,325.664,2854,1581,86,69,76.107,61.765,14.338,89.493,255,100,2855,1628,18.232,67.561
244,hfd28 ep1 tip.tif  (red) thresh.tif,5000,1945.287,1642.322,850.098,1901,1583,86,139,100.575,63.298,92.678,139.807,255,100,1949,1722,83.841,82.302
245,hfd28 ep1 tip.tif  (red) thresh.tif,3339,3942.402,1635.314,574.659,3904,1583,72,99,79.998,53.143,74.890,100.807,255,100,3927,1682,79.136,71.597
246,hfd28 ep1 tip.tif  (red) thresh.tif,6829,3313.145,1619.426,629.144,3238,1584,161,76,155.943,55.757,7.757,164.976,255,100,3238,1638,12.604,71.654
247,hfd28 ep1 tip.tif  (red) thresh.tif,5938,2562.462,1643.061,391.078,2509,1595,105,87,96.239,78.560,169.530,105.076,255,100,2509,1651,177.818,86.854
248,hfd28 ep1 tip.tif  (red) thresh.tif,3254,2785.001,1634.213,506.333,2741,1596,87,70,76.114,54.433,21.802,91.924,255,100,2743,1658,30.750,64.315
249,hfd28 ep1 tip.tif  (red) thresh.tif,4305,3076.101,1656.887,513.889,3030,1616,96,78,83.441,65.690,14.941,96.333,255,100,3030,1650,4.764,73.913
250,hfd28 ep1 tip.tif  (red) thresh.tif,7344,2243.556,1676.425,524.960,2183,1619,113,111,118.873,78.661,43.183,128.701,255,100,2185,1704,32.949,88.198
251,hfd28 ep1 tip.tif  (red) thresh.tif,5467,3652.898,1677.826,635.487,3600,1624,100,95,89.578,77.706,8.015,111.414,255,100,3600,1697,28.405,90.678
252,hfd28 ep1 tip.tif  (red) thresh.tif,17521,3175.699,1737.305,984.566,3092,1634,162,204,211.566,105.444,62.987,220.565,255,100,3116,1834,65.062,123.824
253,hfd28 ep1 tip.tif  (red) thresh.tif,5214,3748.125,1699.480,714.257,3703,1645,90,107,99.755,66.550,61.856,120.507,255,100,3704,1741,49.038,82.739
254,hfd28 ep1 tip.tif  (red) thresh.tif,8895,3861.464,1702.810,546.416,3796,1647,138,113,119.415,94.841,5.955,141.014,255,100,3796,1717,11.868,102.085
255,hfd28 ep1 tip.tif  (red) thresh.tif,33543,3288.162,1819.273,2715.111,3128,1648,292,316,246.304,173.397,75.460,324.099,255,100,3257,1964,77.164,281.945
256,hfd28 ep1 tip.tif  (red) thresh.tif,7596,2452.482,1719.917,715.328,2399,1663,110,118,106.746,90.603,76.948,139.786,255,100,2426,1780,56.083,101.000
257,hfd28 ep1 tip.tif  (red) thresh.tif,8297,2904.386,1716.213,809.955,2838,1664,129,120,123.308,85.672,145.470,150.073,255,100,2844,1673,132.299,94.797
258,hfd28 ep1 tip.tif  (red) thresh.tif,6167,2660.104,1716.267,745.529,2612,1666,105,107,104.449,75.176,28.857,126.811,255,100,2616,1758,41.483,93.000
259,hfd28 ep1 tip.tif  (red) thresh.tif,5960,2771.393,1729.101,456.777,2725,1680,95,96,89.537,84.753,171.375,102.577,255,100,2740,1682,119.814,93.482
260,hfd28 ep1 tip.tif  (red) thresh.tif,7490,2547.576,1741.900,721.914,2490,1686,115,114,112.110,85.065,42.406,142.762,255,100,2511,1796,50.400,97.134
261,hfd28 ep1 tip.tif  (red) thresh.tif,3404,3994.159,1724.245,489.404,3950,1688,91,73,87.181,49.714,167.593,97.693,255,100,3951,1701,157.109,68.022
262,hfd28 ep1 tip.tif  (red) thresh.tif,3073,2149.315,1730.242,343.865,2115,1697,77,66,65.840,59.427,67.962,77.318,255,100,2115,1741,5.194,66.000
263,hfd28 ep1 tip.tif  (red) thresh.tif,6229,2320.684,1755.634,563.487,2269,1704,113,102,95.241,83.273,31.342,113.358,255,100,2269,1752,175.446,90.603
264,hfd28 ep1 tip.tif  (red) thresh.tif,5421,1566.841,1796.816,435.647,1522,1749,88,104,96.391,71.606,67.406,107.912,255,100,1562,1853,69.382,82.005
265,hfd28 ep1 tip.tif  (red) thresh.tif,3976,2857.284,1795.406,394.534,2812,1754,88,84,86.996,58.191,140.846,95.525,255,100,2818,1769,149.139,66.187
266,hfd28 ep1 tip.tif  (red) thresh.tif,4410,3032.132,1800.639,516.233,2989,1755,92,89,90.486,62.054,122.032,104.862,255,100,2995,1762,145.098,72.694
267,hfd28 ep1 tip.tif  (red) thresh.tif,7223,2684.776,1811.967,514.475,2628,1762,115,99,114.209,80.524,25.236,123.491,255,100,2628,1833,21.371,89.367
268,hfd28 ep1 tip.tif  (red) thresh.tif,5133,2386.805,1817.973,442.090,2338,1781,101,83,100.417,65.084,21.867,108.046,255,100,2345,1850,30.600,71.802
269,hfd28 ep1 tip.tif  (red) thresh.tif,5184,2568.618,1830.513,629.286,2512,1788,110,94,104.061,63.429,29.144,121.824,255,100,2522,1863,37.999,70.926
270,hfd28 ep1 tip.tif  (red) thresh.tif,7924,2260.920,1864.220,686.884,2198,1806,123,124,114.807,87.880,40.787,130.188,255,100,2224,1924,65.010,96.234
271,hfd28 ep1 tip.tif  (red) thresh.tif,40542,1453.540,1972.424,4539.892,1319,1815,325,322,250.621,205.967,39.769,353.362,255,100,1325,2097,25.477,274.952
272,hfd28 ep1 tip.tif  (red) thresh.tif,4614,3075.967,1876.840,326.534,3033,1830,91,87,79.607,73.797,20.116,93.963,255,100,3034,1864,163.301,73.498
273,hfd28 ep1 tip.tif  (red) thresh.tif,3562,2440.729,1882.213,711.872,2390,1841,102,88,93.345,48.586,30.643,108.853,255,100,2404,1918,38.660,66.172
274,hfd28 ep1 tip.tif  (red) thresh.tif,7049,2120.557,1903.989,688.500,2048,1842,134,115,139.188,64.482,34.490,158.808,255,100,2048,1947,36.293,76.571
275,hfd28 ep1 tip.tif  (red) thresh.tif,34973,2923.796,1989.778,2696.643,2790,1844,304,273,241.322,184.521,144.572,333.662,255,100,2815,1880,146.739,236.648
276,hfd28 ep1 tip.tif  (red) thresh.tif,4902,4016.649,1913.121,991.938,3962,1858,103,115,87.037,71.710,85.864,115.732,255,100,4018,1973,83.550,94.313
277,hfd28 ep1 tip.tif  (red) thresh.tif,13606,2644.792,1952.636,1114.992,2567,1867,138,191,164.711,105.176,107.280,196.451,255,100,2646,2057,73.133,137.161
278,hfd28 ep1 tip.tif  (red) thresh.tif,30123,2287.002,1988.339,2468.092,2123,1886,323,203,263.055,145.801,179.358,325.983,255,100,2123,2055,7.757,199.546
279,hfd28 ep1 tip.tif  (red) thresh.tif,8736,2755.662,1965.899,942.968,2700,1894,120,133,115.938,95.939,86.986,138.885,255,100,2725,1894,106.739,114.639
280,hfd28 ep1 tip.tif  (red) thresh.tif,6387,2503.493,1950.767,491.061,2454,1902,104,96,108.679,74.827,23.271,125.252,255,100,2454,1988,38.517,83.825
281,hfd28 ep1 tip.tif  (red) thresh.tif,32949,1983.815,2049.933,2990.667,1836,1903,283,342,242.904,172.710,87.325,348.695,255,100,1949,2245,78.755,274.014
282,hfd28 ep1 tip.tif  (red) thresh.tif,5353,3128.497,1949.711,429.161,3075,1909,104,95,85.050,80.137,169.619,105.546,255,100,3075,1961,9.819,84.877
283,hfd28 ep1 tip.tif  (red) thresh.tif,6497,2563.112,2024.668,548.032,2507,1969,107,100,107.175,77.184,34.088,125.208,255,100,2513,2057,36.229,91.803
284,hfd28 ep1 tip.tif  (red) thresh.tif,23002,1835.506,2094.997,1683.894,1654,2001,334,197,277.734,105.450,22.135,358.950,255,100,1655,2174,21.920,160.661
285,hfd28 ep1 tip.tif  (red) thresh.tif,5335,1266.347,2060.660,581.002,1215,2008,103,96,93.916,72.328,20.701,104.346,255,100,1215,2054,167.829,87.654
286,hfd28 ep1 tip.tif  (red) thresh.tif,6176,1732.112,2061.909,638.558,1678,2015,103,111,94.732,83.008,38.271,137.612,255,100,1678,2126,52.381,94.816
287,hfd28 ep1 tip.tif  (red) thresh.tif,5801,2255.750,2094.936,979.980,2182,2037,158,108,118.155,62.512,14.719,158.808,255,100,2182,2098,5.782,102.178
288,hfd28 ep1 tip.tif  (red) thresh.tif,3350,3164.048,2089.284,502.475,3123,2037,90,107,96.479,44.210,122.330,110.354,255,100,3141,2037,104.162,68.082
289,hfd28 ep1 tip.tif  (red) thresh.tif,7032,2717.497,2108.892,423.848,2662,2062,117,100,108.035,82.875,159.032,117.209,255,100,2662,2090,176.576,91.108
290,hfd28 ep1 tip.tif  (red) thresh.tif,5038,2130.005,2108.772,531.203,2088,2063,94,99,98.416,65.178,51.053,122.495,255,100,2090,2150,42.022,77.444
291,hfd28 ep1 tip.tif  (red) thresh.tif,9541,1607.326,2131.397,848.181,1539,2066,130,141,126.045,96.378,36.267,150.083,255,100,1576,2200,60.018,116.663
292,hfd28 ep1 tip.tif  (red) thresh.tif,3247,2927.030,2097.474,339.220,2886,2066,90,65,78.099,52.936,167.880,90.796,255,100,2886,2087,172.405,57.144
293,hfd28 ep1 tip.tif  (red) thresh.tif,6352,2812.574,2143.946,625.713,2766,2087,118,115,106.173,76.174,47.385,129.468,255,100,2780,2200,38.729,87.130
294,hfd28 ep1 tip.tif  (red) thresh.tif,10177,1395.954,2173.493,1030.950,1292,2110,219,137,209.115,61.965,27.361,228.002,255,100,1295,2212,18.673,81.956
295,hfd28 ep1 tip.tif  (red) thresh.tif,4879,3465.369,2161.531,374.877,3422,2121,85,88,87.191,71.248,127.695,101.213,255,100,3430,2121,127.776,81.335
296,hfd28 ep1 tip.tif  (red) thresh.tif,20136,3062.589,2242.185,1858.823,2929,2128,244,196,192.216,133.381,23.223,251.104,255,100,2947,2314,46.452,191.283
297,hfd28 ep1 tip.tif  (red) thresh.tif,4385,3002.632,2178.708,377.907,2958,2136,85,80,83.764,66.654,40.952,96.255,255,100,2958,2202,32.699,76.297
298,hfd28 ep1 tip.tif  (red) thresh.tif,5130,3216.592,2189.244,592.416,3169,2142,91,100,86.308,75.680,90.898,106.231,255,100,3204,2242,67.297,89.700
299,hfd28 ep1 tip.tif  (red) thresh.tif,8995,2239.342,2202.920,682.742,2180,2150,122,107,114.041,100.427,7.522,135.248,255,100,2189,2150,141.605,107.000
300,hfd28 ep1 tip.tif  (red) thresh.tif,3908,1523.775,2193.089,651.286,1468,2154,106,86,81.128,61.333,153.184,109.252,255,100,1468,2193,156.251,82.785
301,hfd28 ep1 tip.tif  (red) thresh.tif,3878,1765.779,2216.337,425.605,1722,2177,87,74,76.685,64.388,33.800,89.359,255,100,1727,2242,31.734,73.193
302,hfd28 ep1 tip.tif  (red) thresh.tif,20439,1630.193,2327.725,1975.090,1525,2190,193,291,270.594,96.173,68.589,308.610,255,100,1564,2481,62.605,138.274
303,hfd28 ep1 tip.tif  (red) thresh.tif,13768,2020.287,2286.731,855.453,1936,2215,161,137,159.672,109.788,8.994,166.760,255,100,1937,2261,163.630,125.802
304,hfd28 ep1 tip.tif  (red) thresh.tif,4025,3304.158,2279.457,643.772,3259,2229,88,98,77.978,65.721,80.673,101.139,255,100,3279,2229,104.311,82.039
305,hfd28 ep1 tip.tif  (red) thresh.tif,5659,1540.472,2283.688,511.546,1484,2245,109,85,99.683,72.282,165.789,109.458,255,100,1484,2284,174.758,83.060
306,hfd28 ep1 tip.tif  (red) thresh.tif,3846,1759.434,2292.405,468.090,1701,2257,112,67,99.683,49.124,20.452,116.482,255,100,1701,2300,15.945,57.806
307,hfd28 ep1 tip.tif  (red) thresh.tif,6916,2873.017,2307.200,664.943,2810,2266,115,100,105.498,83.468,8.188,119.038,255,100,2811,2317,21.176,98.764
308,hfd28 ep1 tip.tif  (red) thresh.tif,3650,825.237,2324.679,633.772,775,2272,91,96,78.128,59.483,155.933,109.018,255,100,777,2297,142.079,82.565
309,hfd28 ep1 tip.tif  (red) thresh.tif,11419,2625.058,2346.812,915.252,2501,2294,207,109,175.228,82.973,6.840,207.280,255,100,2501,2328,173.629,103.404
310,hfd28 ep1 tip.tif  (red) thresh.tif,4263,1484.532,2359.265,796.482,1429,2313,116,94,87.506,62.028,157.783,121.852,255,100,1433,2319,156.801,91.716
311,hfd28 ep1 tip.tif  (red) thresh.tif,8137,2771.961,2366.657,536.718,2713,2314,119,112,112.040,92.470,167.321,121.050,255,100,2713,2380,12.888,107.315
312,hfd28 ep1 tip.tif  (red) thresh.tif,14693,3084.979,2369.488,1115.436,2970,2315,221,113,213.079,87.797,176.061,225.338,255,100,2970,2347,168.740,112.172
313,hfd28 ep1 tip.tif  (red) thresh.tif,6837,1752.229,2377.221,573.446,1692,2328,117,111,101.173,86.042,9.278,117.388,255,100,1692,2385,8.820,100.743
314,hfd28 ep1 tip.tif  (red) thresh.tif,17823,2958.610,2446.394,1219.318,2846,2341,209,209,231.496,98.027,133.694,257.420,255,100,2846,2371,142.418,129.800
315,hfd28 ep1 tip.tif  (red) thresh.tif,12735,1312.522,2447.221,1145.418,1227,2362,170,169,182.329,88.931,132.479,192.481,255,100,1234,2396,146.227,113.984
316,hfd28 ep1 tip.tif  (red) thresh.tif,3283,4053.098,2416.782,449.120,4014,2377,69,77,71.857,58.172,71.008,91.285,255,100,4016,2446,47.220,66.453
317,hfd28 ep1 tip.tif  (red) thresh.tif,5720,2096.207,2420.575,550.174,2037,2381,120,84,109.557,66.476,10.856,120.337,255,100,2037,2417,175.711,73.715
318,hfd28 ep1 tip.tif  (red) thresh.tif,31751,1515.335,2535.851,2165.883,1368,2408,285,269,252.810,159.909,165.429,290.078,255,100,1473,2409,112.498,222.976
319,hfd28 ep1 tip.tif  (red) thresh.tif,9938,1689.240,2483.867,1529.225,1622,2408,148,194,135.960,93.067,76.833,194.041,255,100,1686,2408,91.181,137.883
