 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,Median,%Area,FeretX,FeretY,FeretAngle,MinFeret
697,C2-Adipocites (2).tif,154,3480.162,2340.273,109.983,3465,2331,29,19,20.274,9.671,27.244,29.275,255,100,3465,2342,7.853,14.324
26,C2-Adipocites (2).tif,155,3417.371,132.061,97.255,3405,124,26,16,19.33,10.209,10.649,26.306,255,100,3405,129,171.254,16
33,C2-Adipocites (2).tif,155,4035.339,180.352,88.569,4025,165,18,27,25.606,7.707,62.296,30.806,255,100,4025,191,54.246,11.18
93,C2-Adipocites (2).tif,155,1970.526,461.661,91.74,1963,448,20,23,18.132,10.884,112.453,26.87,255,100,1964,448,135,18.901
232,C2-Adipocites (2).tif,155,2423.184,890.165,110.569,2412,882,21,18,16.242,12.151,12.053,26.249,255,100,2413,900,40.365,18
373,C2-Adipocites (2).tif,155,2077.448,1306.197,112.912,2062,1300,33,15,24.373,8.097,179.539,33.956,255,100,2062,1301,166.373,14.432
342,C2-Adipocites (2).tif,156,1689.891,1231.167,108.811,1681,1223,22,17,16.849,11.788,25.026,25.239,255,100,1682,1239,33.69,16.743
178,C2-Adipocites (2).tif,157,1783.768,813.201,90.669,1778,798,11,28,23.449,8.525,85.612,28.636,255,100,1780,798,102.095,11
318,C2-Adipocites (2).tif,157,1860.506,1113.627,108.811,1847,1108,28,14,21.681,9.22,176.287,29.732,255,100,1847,1108,160.346,14
584,C2-Adipocites (2).tif,157,2147.857,1951.455,120.61,2139,1939,22,28,22.878,8.738,122.327,34.205,255,100,2140,1940,127.875,15.548
757,C2-Adipocites (2).tif,157,625.506,2689.067,89.598,613,2681,27,14,24.115,8.289,157.949,29.547,255,100,613,2681,156.038,11.78
34,C2-Adipocites (2).tif,158,3988.886,179.449,71.255,3979,172,22,15,17.924,11.224,166.448,22.204,255,100,3979,178,7.765,14.674
146,C2-Adipocites (2).tif,158,1100.019,696.937,89.255,1084,687,26,18,20.502,9.812,33.557,29.53,255,100,1084,705,28.301,15.556
285,C2-Adipocites (2).tif,158,532.241,1038.652,113.882,525,1026,16,26,22.286,9.027,111.467,28.844,255,100,525,1026,123.69,13.728
413,C2-Adipocites (2).tif,158,1963.481,1424.918,107.255,1945,1420,44,9,35.713,5.633,179.731,44.283,255,100,1945,1422,173.517,9
46,C2-Adipocites (2).tif,159,2453.053,238.085,112.811,2445,222,19,32,29.823,6.788,110.555,34.54,255,100,2447,222,112.109,12.73
281,C2-Adipocites (2).tif,159,1341.575,1029.714,110.912,1326,1016,24,21,16.981,11.922,26.487,28.018,255,100,1326,1032,34.824,20.419
286,C2-Adipocites (2).tif,159,2277.814,1036.267,119.64,2261,1026,33,18,25.538,7.927,166.097,33.734,255,100,2261,1035,168.024,14.816
674,C2-Adipocites (2).tif,159,3296.368,2238.67,106.569,3283,2231,27,15,21.381,9.468,159.829,27.659,255,100,3283,2237,167.471,14.033
322,C2-Adipocites (2).tif,160,2251.094,1145.2,98.225,2241,1132,21,22,14.753,13.809,78.511,23.409,255,100,2246,1154,70.017,18.276
746,C2-Adipocites (2).tif,160,2975.256,2652.581,114.225,2964,2638,21,28,21.1,9.655,107.079,28.636,255,100,2976,2638,102.095,17.375
69,C2-Adipocites (2).tif,161,1713.301,351.978,72.77,1704,342,18,19,18.028,11.371,59.629,22.627,255,100,1706,361,45,13.992
114,C2-Adipocites (2).tif,162,1452.019,559.395,121.74,1429,553,47,10,38.231,5.395,179.66,47.265,255,100,1429,556,173.928,10
346,C2-Adipocites (2).tif,162,2355.87,1242.71,87.255,2346,1233,23,19,20.718,9.956,44.845,28.32,255,100,2348,1252,42.138,13.575
430,C2-Adipocites (2).tif,162,3931.92,1479.364,83.841,3922,1468,19,20,18.032,11.439,35.245,23.431,255,100,3922,1485,39.806,17.066
568,C2-Adipocites (2).tif,162,1794.988,1895.519,93.841,1784,1884,23,24,17.949,11.491,40.898,27.295,255,100,1786,1908,61.557,17.196
642,C2-Adipocites (2).tif,162,1599.302,2129.926,83.154,1592,2119,21,25,19.021,10.844,60.755,25.71,255,100,1594,2144,76.504,18.037
675,C2-Adipocites (2).tif,162,3517.494,2249.623,118.125,3510,2233,17,27,20.139,10.242,89.952,29.155,255,100,3511,2234,120.964,17
271,C2-Adipocites (2).tif,163,566.169,1015.831,103.397,552,1004,25,22,15.15,13.698,9.283,26.571,255,100,552,1011,160.201,18.915
689,C2-Adipocites (2).tif,163,1803.942,2323.15,107.64,1793,2311,23,22,21.806,9.517,39.58,29.833,255,100,1793,2331,39.56,15.71
282,C2-Adipocites (2).tif,165,791.07,1037.694,102.083,785,1018,11,39,33.218,6.324,84.787,39.623,255,100,787,1057,79.824,10.331
359,C2-Adipocites (2).tif,165,1990.136,1278.53,94.083,1981,1267,17,25,18.093,11.611,114.266,25.239,255,100,1981,1271,123.69,15.875
494,C2-Adipocites (2).tif,165,656.427,1677.379,170.51,642,1662,32,29,23.126,9.085,29.099,40,255,100,642,1686,36.87,19.089
762,C2-Adipocites (2).tif,165,2649.597,2717.639,83.355,2642,2703,15,34,35.798,5.869,108.676,36.401,255,100,2642,2703,110.925,7.87
603,C2-Adipocites (2).tif,166,2185.012,2007.295,114.811,2177,1997,21,21,15.575,13.57,79.629,23.345,255,100,2177,2018,46.736,20.346
811,C2-Adipocites (2).tif,167,3173.985,3053.464,127.154,3158,3043,31,18,20.574,10.335,163.592,32.894,255,100,3158,3050,160.463,18
785,C2-Adipocites (2).tif,168,888.036,2875.738,63.841,877,2866,20,20,19.184,11.15,138.683,22.825,255,100,883,2866,118.811,12.728
592,C2-Adipocites (2).tif,169,1158.257,1967.654,82.184,1151,1957,18,21,19.992,10.763,60.846,25,255,100,1153,1978,53.13,13.918
283,C2-Adipocites (2).tif,170,2582.782,1032.147,92.569,2573,1020,17,23,17.607,12.294,102.614,24.042,255,100,2578,1043,73.072,15.28
540,C2-Adipocites (2).tif,170,2463.288,1806.706,131.196,2456,1789,16,37,28.022,7.724,80.384,37.121,255,100,2465,1826,85.365,14.061
120,C2-Adipocites (2).tif,171,2043.453,584.436,93.841,2027,578,32,13,23.06,9.442,2.112,32.14,255,100,2027,585,174.644,13
131,C2-Adipocites (2).tif,171,1667.851,654.705,115.698,1650,649,33,11,24.442,8.908,171.857,33.526,255,100,1650,649,162.646,10.512
502,C2-Adipocites (2).tif,171,2012.582,1707.886,139.64,2005,1690,17,39,25.965,8.385,67.909,39.85,255,100,2009,1729,72.474,15.303
229,C2-Adipocites (2).tif,172,2448.826,883.645,92.912,2436,876,24,19,19.463,11.252,45.399,28.425,255,100,2436,894,39.289,16.263
790,C2-Adipocites (2).tif,172,1305.378,2930.831,115.497,1289,2921,30,17,22.789,9.61,8.815,30.594,255,100,1289,2932,11.31,16.866
272,C2-Adipocites (2).tif,173,2434.483,1016.754,70.77,2426,1004,18,25,28.554,7.714,60.137,29.155,255,100,2427,1029,59.036,10.713
595,C2-Adipocites (2).tif,173,1454.673,1971.592,87.255,1449,1959,13,25,22.255,9.897,81.138,26.926,255,100,1451,1984,68.199,12.589
657,C2-Adipocites (2).tif,173,2739.743,2182.5,115.983,2731,2170,18,24,18.559,11.869,80.556,24.739,255,100,2740,2194,75.964,18
713,C2-Adipocites (2).tif,173,3437.09,2421.887,121.64,3427,2412,21,18,18.368,11.992,137.048,26.249,255,100,3428,2413,139.635,18
749,C2-Adipocites (2).tif,173,2276.13,2661.026,113.64,2265,2646,22,29,24.601,8.954,131.864,32.202,255,100,2268,2646,115.769,13.435
354,C2-Adipocites (2).tif,175,2326.717,1266.774,130.953,2317,1258,22,21,16.046,13.886,35.911,26.173,255,100,2319,1279,43.452,20.239
619,C2-Adipocites (2).tif,175,3437.78,2058.34,142.368,3429,2042,24,29,18.284,12.187,61.486,29.833,255,100,3430,2071,39.56,23.85
18,C2-Adipocites (2).tif,177,2395.579,99.737,122.468,2379,90,36,18,32.172,7.005,24.121,38.91,255,100,2380,108,25.907,10.692
218,C2-Adipocites (2).tif,177,3177.5,872.404,78.426,3164,862,25,17,19.009,11.856,169.03,25.08,255,100,3164,869,175.426,16.72
535,C2-Adipocites (2).tif,177,1887.534,1792.969,92.569,1876,1784,23,16,21.157,10.652,171.069,24.352,255,100,1876,1787,160.821,15.114
420,C2-Adipocites (2).tif,178,1888.629,1452.803,76.426,1880,1445,18,18,16.68,13.588,84.562,20.125,255,100,1880,1448,153.435,17.27
532,C2-Adipocites (2).tif,178,2487.781,1781.91,101.74,2475,1771,25,19,19.347,11.714,32.985,29.411,255,100,2475,1790,35.311,16.91
717,C2-Adipocites (2).tif,178,3439.258,2446.079,83.012,3426,2438,26,15,21.813,10.39,156.314,28.231,255,100,3426,2440,157.068,13.532
249,C2-Adipocites (2).tif,179,4072.986,947.517,123.296,4065,927,14,38,26.059,8.746,79.872,39.56,255,100,4065,965,73.856,13.397
387,C2-Adipocites (2).tif,179,1269.841,1352.332,101.497,1263,1337,15,29,26.053,8.748,86.102,29.614,255,100,1268,1337,101.689,14.27
517,C2-Adipocites (2).tif,179,2398.344,1751.489,121.054,2386,1738,24,25,23.098,9.867,55.688,30.61,255,100,2391,1763,51.633,16.971
622,C2-Adipocites (2).tif,180,3667.222,2062.85,127.296,3651,2050,31,30,22.25,10.301,140.276,35.468,255,100,3653,2057,139.574,17.401
543,C2-Adipocites (2).tif,181,3048.892,1815.257,80.184,3041,1802,14,30,24.305,9.482,102.064,31.321,255,100,3041,1802,106.699,12.369
710,C2-Adipocites (2).tif,181,2307.865,2394.218,124.468,2296,2380,26,28,27.975,8.238,128.675,36.125,255,100,2297,2380,131.634,13.188
744,C2-Adipocites (2).tif,183,2512.178,2640.445,113.054,2504,2623,19,34,21.095,11.046,82.807,34.132,255,100,2506,2657,84.958,18.572
115,C2-Adipocites (2).tif,184,2108.201,567.701,123.64,2097,556,20,26,18.097,12.946,79.125,26.476,255,100,2108,582,79.114,19.756
303,C2-Adipocites (2).tif,184,2568.201,1083.891,80.426,2559,1074,20,21,17.359,13.496,63.905,22.847,255,100,2569,1095,66.801,17.176
297,C2-Adipocites (2).tif,185,3569.289,1059.932,142.61,3559,1044,23,32,17.139,13.743,108.91,33.526,255,100,3562,1044,107.354,22.495
397,C2-Adipocites (2).tif,186,2313.419,1384.672,127.296,2303,1371,21,25,17.067,13.876,112.96,27.295,255,100,2307,1371,118.443,20.656
59,C2-Adipocites (2).tif,187,3772.58,311.511,122.225,3762,300,25,20,20.791,11.452,4.116,26.571,255,100,3762,318,19.799,19.606
234,C2-Adipocites (2).tif,187,2287.201,899.655,110.811,2274,888,27,22,21.266,11.196,154.3,29.155,255,100,2274,898,157.834,17.441
644,C2-Adipocites (2).tif,188,2708.489,2138.378,109.983,2700,2124,18,28,21.678,11.042,90.665,28.16,255,100,2706,2152,83.884,16.405
202,C2-Adipocites (2).tif,189,1996.087,843.754,111.397,1980,830,27,24,17.577,13.691,25.207,28.46,255,100,1980,853,18.435,21.636
238,C2-Adipocites (2).tif,190,2229.116,906.563,114.225,2218,897,23,22,18.173,13.311,31.996,24.597,255,100,2227,919,63.435,19.412
699,C2-Adipocites (2).tif,190,944.332,2367.079,127.882,934,2343,20,44,33.512,7.219,76.643,44.045,255,100,946,2343,92.603,15.42
704,C2-Adipocites (2).tif,190,1951.8,2362.926,92.669,1942,2350,21,22,19.889,12.163,52.099,26.87,255,100,1944,2370,45,19.092
767,C2-Adipocites (2).tif,190,681.116,2735.895,111.397,669,2729,25,17,21.528,11.237,159.733,28.302,255,100,670,2730,147.995,15.294
270,C2-Adipocites (2).tif,191,2047.149,1009.636,108.225,2027,1002,34,17,29.027,8.378,168.405,34.525,255,100,2027,1010,169.992,13.844
293,C2-Adipocites (2).tif,193,3842.433,1045.858,138.61,3825,1039,35,20,24.585,9.995,162.628,38.079,255,100,3825,1039,150.068,18.324
43,C2-Adipocites (2).tif,194,2148.376,215.479,87.598,2129,208,33,12,27.283,9.054,5.94,33.541,255,100,2129,217,10.305,12
640,C2-Adipocites (2).tif,194,2000.351,2122.897,118.225,1991,2109,21,26,19.845,12.447,70.351,27.731,255,100,1995,2134,64.359,18.787
475,C2-Adipocites (2).tif,195,1473.521,1629.946,88.669,1463,1617,22,23,20.734,11.974,45.665,25.554,255,100,1463,1639,59.421,18.25
461,C2-Adipocites (2).tif,196,2504.908,1584.852,134.125,2493,1572,22,26,21.166,11.79,132.254,32.802,255,100,2493,1572,127.569,18.609
203,C2-Adipocites (2).tif,198,441.338,842.485,111.983,430,832,25,21,18.686,13.492,163.379,25.807,255,100,433,833,144.462,20.502
474,C2-Adipocites (2).tif,202,415.98,1625.277,63.113,409,1615,16,19,18.641,13.797,80.193,20.248,255,100,411,1634,69.775,16
436,C2-Adipocites (2).tif,203,2494.938,1492.781,113.64,2482,1481,26,20,20.853,12.395,14.512,27.313,255,100,2483,1498,23.749,19.675
472,C2-Adipocites (2).tif,206,2436.583,1617.801,141.882,2416,1608,35,25,24.517,10.698,1.999,35.355,255,100,2416,1616,8.13,24.011
628,C2-Adipocites (2).tif,207,2303.447,2070.915,71.255,2294,2060,18,21,19.531,13.494,51.829,23.601,255,100,2295,2079,53.616,16.221
23,C2-Adipocites (2).tif,209,4003.926,123.227,104.225,3991,115,25,20,18.73,14.207,23.11,26.926,255,100,3991,129,31.329,20
585,C2-Adipocites (2).tif,209,3603.256,1948.337,163.882,3587,1939,38,25,21.526,12.362,9.731,38.471,255,100,3587,1950,8.973,24.13
588,C2-Adipocites (2).tif,211,1475.282,1957.102,125.539,1465,1946,30,23,17.93,14.984,5.773,30.594,255,100,1465,1952,168.69,21.704
799,C2-Adipocites (2).tif,212,2640.283,3006.028,82.184,2629,2998,23,17,20.178,13.377,14.308,24.187,255,100,2629,3012,29.745,17
496,C2-Adipocites (2).tif,213,1558.411,1673.575,106.912,1543,1667,37,15,26.225,10.341,2.508,37.216,255,100,1543,1669,173.83,15
525,C2-Adipocites (2).tif,213,1337.66,1770.575,145.539,1316,1757,35,28,24.695,10.982,144.036,38.484,255,100,1316,1764,155.433,19.848
505,C2-Adipocites (2).tif,214,1252.21,1705.075,114.569,1238,1695,26,24,25.864,10.535,148.382,31.145,255,100,1240,1697,137.603,16.825
112,C2-Adipocites (2).tif,216,3225.87,545.764,124.125,3204,538,40,16,33.001,8.334,11.284,40.608,255,100,3204,550,9.926,14.428
149,C2-Adipocites (2).tif,216,655.481,711.727,110.569,640,704,26,19,19.15,14.362,163.019,26.683,255,100,640,712,12.995,18.906
426,C2-Adipocites (2).tif,216,2430.343,1469.139,175.095,2412,1456,32,28,19.687,13.97,28.043,32.573,255,100,2412,1474,17.879,24.597
330,C2-Adipocites (2).tif,217,433.62,1171.551,80.669,419,1161,25,19,22.381,12.345,29.01,28.601,255,100,419,1178,36.469,15.228
530,C2-Adipocites (2).tif,217,1640.039,1787.79,157.095,1628,1769,26,35,21.224,13.018,65.285,36.139,255,100,1630,1804,75.579,25.398
306,C2-Adipocites (2).tif,218,3719.917,1091.445,112.569,3708,1075,23,31,24.287,11.428,66.583,34.482,255,100,3714,1105,60.461,15.544
62,C2-Adipocites (2).tif,219,3830.847,327.984,132.225,3814,314,30,33,31.086,8.97,61.479,44.598,255,100,3814,347,47.726,16.272
174,C2-Adipocites (2).tif,220,2120.914,802.573,127.296,2108,791,30,23,26.127,10.721,164.243,32.249,255,100,2108,798,150.255,17.889
309,C2-Adipocites (2).tif,224,1559.098,1092.491,130.125,1544,1083,28,24,22.349,12.761,39.334,30.61,255,100,1551,1107,51.633,20.82
789,C2-Adipocites (2).tif,226,2171.642,2925.035,80.912,2161,2913,21,21,22.715,12.668,139.435,26.401,255,100,2164,2913,127.304,15.243
49,C2-Adipocites (2).tif,228,3674.768,246.061,150.853,3655,234,34,23,21.997,13.197,177.173,34.059,255,100,3655,245,176.634,21.779
734,C2-Adipocites (2).tif,229,2097.596,2577.421,93.012,2084,2566,28,22,21.926,13.298,125.417,30.871,255,100,2084,2571,155.095,16.772
428,C2-Adipocites (2).tif,230,2261.439,1472.522,81.841,2252,1460,21,22,19.61,14.934,7.047,24.597,255,100,2253,1482,63.435,19.093
591,C2-Adipocites (2).tif,238,1433.576,1973.357,138.468,1423,1955,18,39,33.637,9.009,102.804,42.953,255,100,1423,1955,114.775,14.993
158,C2-Adipocites (2).tif,239,1800.32,748.316,130.811,1786,736,28,24,19.739,15.416,109.606,31.305,255,100,1786,736,153.435,23.476
189,C2-Adipocites (2).tif,239,508.437,831.646,175.581,491,816,30,33,26.192,11.618,116.595,40.361,255,100,492,818,131.987,24.182
405,C2-Adipocites (2).tif,240,2490.363,1412.188,171.095,2481,1391,19,38,29.105,10.499,79.651,41.629,255,100,2483,1429,65.898,19
58,C2-Adipocites (2).tif,241,2872.338,301.894,121.397,2857,292,32,19,26.983,11.372,14.973,32.757,255,100,2857,307,12.339,15.377
87,C2-Adipocites (2).tif,242,2121.236,439.446,71.012,2113,428,19,24,23.622,13.044,58.458,26.926,255,100,2113,452,58.671,15.652
223,C2-Adipocites (2).tif,242,991.678,887.562,112.326,985,869,15,33,27.794,11.086,83.443,33.242,255,100,985,900,68.839,15
219,C2-Adipocites (2).tif,245,3208.002,879.051,121.64,3192,863,28,31,31.297,9.967,132.884,39.825,255,100,3195,863,128.884,14.53
607,C2-Adipocites (2).tif,245,3619.998,2016.153,144.225,3612,2001,22,28,18.791,16.6,123.991,31.113,255,100,3612,2001,135,22
737,C2-Adipocites (2).tif,245,3220.708,2601.716,160.61,3209,2583,22,38,28.142,11.085,95.157,38.328,255,100,3221,2583,97.496,19.9
366,C2-Adipocites (2).tif,246,3734.972,1302.081,144.853,3728,1284,17,38,30.051,10.423,92.157,38.118,255,100,3736,1322,85.486,16.842
380,C2-Adipocites (2).tif,248,1619.448,1329.536,111.64,1605,1316,33,27,25.439,12.413,139.551,37.483,255,100,1611,1317,136.081,19.922
401,C2-Adipocites (2).tif,249,2866.512,1399.01,130.711,2855,1385,26,30,21.261,14.911,131.105,31.953,255,100,2855,1385,110.136,25.373
376,C2-Adipocites (2).tif,250,2389.288,1313.684,123.983,2374,1303,27,24,21.824,14.585,142.974,28.792,255,100,2374,1310,159.677,19.544
85,C2-Adipocites (2).tif,254,2188.303,425.382,139.983,2169,416,32,22,19.663,16.447,137.149,32.985,255,100,2169,423,165.964,22
294,C2-Adipocites (2).tif,255,1374.076,1052.316,102.326,1364,1040,24,27,21.201,15.314,117.096,27.166,255,100,1374,1040,96.34,19.031
668,C2-Adipocites (2).tif,255,1523.916,2225.061,126.811,1508,2211,25,27,21.604,15.029,47.803,31.828,255,100,1508,2234,43.727,21.337
662,C2-Adipocites (2).tif,256,3472.113,2200.426,124.225,3460,2190,27,26,19.514,16.704,115.787,27.731,255,100,3470,2216,64.359,23.779
213,C2-Adipocites (2).tif,257,2015.072,871.823,177.581,1998,856,31,30,20.622,15.868,136.656,33.615,255,100,2000,866,149.621,27.969
434,C2-Adipocites (2).tif,257,2715.936,1495.473,138.953,2706,1479,19,33,26.134,12.521,105.074,33.956,255,100,2710,1479,103.627,17.253
248,C2-Adipocites (2).tif,267,3452.069,940.346,132.125,3441,927,28,26,21.366,15.911,162.652,33.015,255,100,3442,927,144.866,23.101
458,C2-Adipocites (2).tif,267,718.713,1578.605,156.61,705,1564,32,34,26.393,12.88,43.774,41.231,255,100,705,1598,39.094,22.365
596,C2-Adipocites (2).tif,275,1489.787,1971.595,87.012,1478,1961,24,20,23.089,15.165,28.944,27.586,255,100,1479,1981,46.469,18.461
53,C2-Adipocites (2).tif,278,3836.133,267.331,144.368,3810,260,43,18,33.524,10.558,172.754,43.186,255,100,3810,268,5.315,18
290,C2-Adipocites (2).tif,278,829.586,1051.705,121.983,817,1029,22,39,24.814,14.265,85.287,39.319,255,100,827,1029,97.306,19.223
337,C2-Adipocites (2).tif,278,1241.917,1222.532,124.468,1232,1207,22,29,24.574,14.404,70.008,30.017,255,100,1234,1236,60.018,21.534
386,C2-Adipocites (2).tif,279,958.109,1347.55,143.539,942,1333,25,35,23.432,15.16,93.385,35.903,255,100,954,1368,77.125,24.58
74,C2-Adipocites (2).tif,286,2440.517,367.563,192.51,2418,355,40,26,31.397,11.598,25.45,45.651,255,100,2418,379,28.811,18.452
193,C2-Adipocites (2).tif,286,2144.937,835.273,122.225,2132,818,21,33,29.586,12.308,75.996,33.734,255,100,2144,818,101.976,19.887
511,C2-Adipocites (2).tif,288,2276.573,1740.312,172.167,2262,1715,28,46,37.189,9.86,71.336,49.769,255,100,2263,1761,67.557,18.657
275,C2-Adipocites (2).tif,289,877.701,1032.625,231.865,860,1010,37,46,27.672,13.298,66.959,48.847,255,100,867,1056,67.109,31.982
669,C2-Adipocites (2).tif,289,1703.306,2234.849,166.61,1682,2218,43,32,37.416,9.834,38.777,50.249,255,100,1682,2247,31.159,15.526
11,C2-Adipocites (2).tif,293,3484.418,31.323,110.569,3469,23,34,20,29.1,12.82,14.974,35.44,255,100,3469,41,16.39,18.012
560,C2-Adipocites (2).tif,294,653.442,1872.929,146.368,633,1862,36,22,30.476,12.283,23.08,39,255,100,633,1877,22.62,16.954
209,C2-Adipocites (2).tif,297,1440.581,863.5,150.61,1426,848,26,29,24.037,15.732,132.023,34.132,255,100,1430,848,121.827,23.861
608,C2-Adipocites (2).tif,297,2367.837,2021.911,190.894,2350,2004,33,30,21.109,17.914,24.636,35.114,255,100,2350,2020,160.017,29.528
422,C2-Adipocites (2).tif,298,799.792,1463.409,121.054,784,1452,31,25,22.09,17.176,157.686,31.257,255,100,784,1464,7.352,23.894
20,C2-Adipocites (2).tif,299,3978.908,101.112,133.397,3957,91,42,17,33.559,11.344,5.984,43.174,255,100,3957,104,13.392,16.841
176,C2-Adipocites (2).tif,300,2387.947,803.3,142.368,2368,794,36,24,23.933,15.96,169.333,36.125,255,100,2368,798,175.236,24
157,C2-Adipocites (2).tif,302,3007.338,743.921,200.066,2985,733,48,22,34.436,11.166,21.701,49.477,255,100,2985,749,14.036,18.547
802,C2-Adipocites (2).tif,304,1373.954,3028.931,124.569,1359,3019,30,23,25.411,15.232,174.877,31.623,255,100,1359,3020,161.565,22.479
273,C2-Adipocites (2).tif,305,1364.536,1020.838,115.983,1352,1008,27,24,23.81,16.31,21.778,28.32,255,100,1352,1030,47.862,21.893
177,C2-Adipocites (2).tif,306,1945.082,809.902,154.125,1933,796,25,32,28.178,13.827,122.543,40.608,255,100,1933,796,127.999,21.466
276,C2-Adipocites (2).tif,307,1393.034,1020.91,126.711,1381,1010,24,28,20.787,18.805,105.081,29.206,255,100,1381,1014,128.047,23.288
38,C2-Adipocites (2).tif,308,3547.205,206.279,98.083,3531,194,31,21,29.752,13.181,159.53,32.202,255,100,3535,194,143.842,18.755
439,C2-Adipocites (2).tif,308,2496.468,1514.468,120.811,2486,1501,19,32,26.442,14.831,93.657,32.558,255,100,2493,1501,100.62,19
504,C2-Adipocites (2).tif,310,2503.181,1706.713,154.125,2488,1693,26,25,23.031,17.138,14.876,33.302,255,100,2489,1715,41.348,24.135
647,C2-Adipocites (2).tif,311,1924.905,2142.58,164.853,1906,2129,39,27,26.629,14.87,153.712,40.262,255,100,1906,2137,165.619,22.135
129,C2-Adipocites (2).tif,315,3697.183,644.335,143.296,3687,624,20,42,32.688,12.27,107.201,42.579,255,100,3698,624,99.462,16.112
550,C2-Adipocites (2).tif,318,1353.494,1846.289,137.882,1341,1831,24,30,23.42,17.289,57.739,37.014,255,100,1341,1860,51.582,21.668
429,C2-Adipocites (2).tif,334,2281.141,1491.59,211.723,2268,1468,26,47,34.537,12.313,78.53,47.854,255,100,2275,1515,79.16,24.296
132,C2-Adipocites (2).tif,335,3786.148,661.536,155.196,3771,649,29,26,21.633,19.717,171.765,30.232,255,100,3773,651,145.784,26
742,C2-Adipocites (2).tif,339,3514.261,2632.323,180.167,3501,2618,42,28,29.682,14.542,143.325,48.021,255,100,3502,2618,148.627,25.081
48,C2-Adipocites (2).tif,340,3622.668,247.832,207.38,3608,234,32,37,28.319,15.287,51.436,43.566,255,100,3614,271,58.134,26.87
456,C2-Adipocites (2).tif,341,749.491,1569.831,152.711,732,1556,30,31,30.403,14.281,48.401,41.725,255,100,732,1587,44.029,20.87
736,C2-Adipocites (2).tif,341,2711.916,2601.172,157.338,2698,2582,26,33,28.523,15.222,112.553,37.802,255,100,2699,2584,127.476,21.441
433,C2-Adipocites (2).tif,342,803.386,1495.418,234.208,784,1479,39,32,23.283,18.702,0.428,42.154,255,100,784,1496,22.306,32
61,C2-Adipocites (2).tif,350,4040.277,319.054,166.752,4022,307,40,25,29.032,15.35,5.14,40.2,255,100,4022,321,5.711,21.786
265,C2-Adipocites (2).tif,354,829.28,1004.331,231.38,806,989,40,33,23.854,18.895,177.142,41,255,100,806,1006,167.32,31.456
510,C2-Adipocites (2).tif,354,1073.367,1724.404,176.167,1056,1710,33,29,31.217,14.439,143.985,37.483,255,100,1059,1711,136.081,20.991
390,C2-Adipocites (2).tif,356,2412.921,1372.402,238.693,2393,1357,37,30,25.766,17.592,164.248,40.311,255,100,2393,1368,156.615,29.714
230,C2-Adipocites (2).tif,357,2252.808,893.718,176.752,2233,879,34,34,29.367,15.478,128.715,41.037,255,100,2234,881,133.025,24.145
374,C2-Adipocites (2).tif,361,2600.658,1320.949,202.066,2590,1300,22,44,32.879,13.98,88.182,45.122,255,100,2594,1344,77.196,22
179,C2-Adipocites (2).tif,363,3161.844,813.944,235.723,3140,799,43,38,29.189,15.834,20.07,45.695,255,100,3140,822,23.199,31.949
776,C2-Adipocites (2).tif,364,1181.536,2782.97,140.368,1172,2760,21,40,33.02,14.036,109.372,43.863,255,100,1175,2760,114.228,19.043
140,C2-Adipocites (2).tif,369,2326.327,684.039,163.681,2308,674,41,29,33.538,14.009,31.527,48.01,255,100,2310,703,35.676,20.524
579,C2-Adipocites (2).tif,372,1542.718,1933.586,141.64,1526,1924,42,21,35.576,13.314,9.293,42.72,255,100,1526,1936,16.314,18.906
65,C2-Adipocites (2).tif,374,2327.361,335.003,211.238,2305,322,48,28,29.344,16.228,9.846,48.26,255,100,2305,326,174.053,28
714,C2-Adipocites (2).tif,376,1662.625,2436.367,165.439,1648,2417,28,38,28.063,17.059,129.196,41.629,255,100,1658,2417,114.102,25.068
495,C2-Adipocites (2).tif,378,2475.241,1693.241,255.522,2458,1664,30,63,38.176,12.607,72.474,64.288,255,100,2470,1727,74.667,27.186
513,C2-Adipocites (2).tif,378,954.344,1740.897,129.397,935,1728,31,24,25.463,18.901,29.008,32.65,255,100,935,1736,152.65,24
291,C2-Adipocites (2).tif,380,1646.166,1053.166,155.539,1632,1033,32,32,27.801,17.403,120.473,38.275,255,100,1640,1033,123.275,26.272
810,C2-Adipocites (2).tif,380,3281.645,3055.205,209.581,3252,3041,59,20,43.814,11.043,175.528,59.682,255,100,3252,3051,171.327,19.503
278,C2-Adipocites (2).tif,381,2126.361,1028.35,272.25,2103,1011,44,32,29.04,16.705,9.934,46.615,255,100,2104,1038,22.714,31.275
493,C2-Adipocites (2).tif,383,2378.33,1679.14,223.38,2365,1661,30,38,25.795,18.905,110.606,38.118,255,100,2371,1661,94.514,30
784,C2-Adipocites (2).tif,385,2562.671,2856.131,157.095,2548,2841,32,35,28.196,17.385,60.548,40.311,255,100,2552,2870,46.005,26.598
777,C2-Adipocites (2).tif,388,797.064,2796.101,141.497,787,2767,22,51,34.842,14.179,86.236,51.352,255,100,791,2818,83.29,20.788
86,C2-Adipocites (2).tif,392,2220.026,440.633,207.48,2205,425,34,28,24.09,20.719,150.892,35.735,255,100,2205,435,162.072,27.244
807,C2-Adipocites (2).tif,392,2582.362,3049.753,292.936,2555,3033,47,28,30.928,16.138,15.996,48.703,255,100,2555,3061,19.179,27.35
